gene1,gene2,gene3,gene4,gene5,gene6,gene7,gene8,gene9,gene10,gene11,gene12,gene13,gene14,gene15,gene16,gene17,gene18,gene19,gene20,gene21,gene22,gene23,gene24,gene25,gene26,gene27,gene28,gene29,gene30,gene31,gene32,gene33,gene34,gene35,gene36,gene37,gene38,gene39,gene40,gene41,gene42,gene43,gene44,gene45,gene46,gene47,gene48,gene49,gene50,gene51,gene52,gene53,gene54,gene55,gene56,gene57,gene58,gene59,gene60,gene61,gene62,gene63,gene64,gene65,gene66,gene67,gene68,gene69,gene70,gene71,gene72,gene73,gene74,gene75,gene76,gene77,gene78,gene79,gene80,gene81,gene82,gene83,gene84,gene85,gene86,gene87,gene88,gene89,gene90,gene91,gene92,gene93,gene94,gene95,gene96,gene97,gene98,gene99,gene100
0.491924604,1.05117838,-0.402665983,-0.099766597,-0.327405383,-0.096232443,-0.062019372,-0.832403347,0.60869523,0.630489062,-1.044958282,-0.29215077,-0.802301649,-0.245866261,1.211774303,0.909618627,0.746951844,-0.173641483,-0.516799068,0.789779538,-0.202825852,0.657637935,0.689824634,-0.544421955,-0.966210673,-0.77694497,-0.929246002,-0.966232017,0.704457352,-0.342808547,0.404503676,0.61725411,0.343154929,-0.865928456,-0.462445254,0.573430302,0.772530454,0.251793563,0.48952306,0.07234371,0.759988601,-0.961702667,-0.4373281,1.167235149,-0.802202402,0.594597143,0.362682122,-0.337987452,0.705017378,0.874090427,-0.883225128,0.526875773,0.622341933,-1.045725847,1.181406266,-0.3159804,0.168651994,-1.040567331,0.151021286,-0.973172447,0.650582203,-0.425966854,0.032370374,0.878314108,1.291150009,-0.000152543,0.562246989,-0.316147543,0.797859475,-1.136191503,-0.026106596,0.317325119,0.827872451,0.134653676,-0.833814972,-1.089458881,-1.011097503,0.379079577,0.582751902,-1.160731332,1.13114397,-0.259906054,-0.59789892,-1.026460987,-0.724904917,0.764878731,0.256782048,-0.736185559,-0.195644069,-1.301112777,-0.977257999,-0.670538079,0.905434613,1.071582974,-1.651737148,-0.205091032,-0.263019607,-1.040063256,1.447543984,-0.424094272
-1.173753336,-0.642909457,0.279034919,-0.309574589,-0.546506279,-0.544660888,0.655411583,0.676988616,-1.417881188,-1.526760704,0.870281245,1.923094131,-1.396876064,-2.784899777,-0.352497888,1.526310898,-1.120687446,2.666398659,0.100036573,-0.442451922,-2.073271636,-0.842643179,-0.533917243,1.729945883,-0.226330295,0.281425394,0.509568874,0.7654513,1.021433993,0.884966829,2.272820821,1.393065451,1.749546718,-0.877744437,1.400536282,1.316880085,1.407715634,1.755960982,-1.856428519,0.231801969,-2.33431064,-0.154650848,-0.548720124,2.247167918,-1.405401494,0.178897545,0.798355177,1.583291034,-1.296060158,-2.161265649,0.823513394,-0.6828206,1.639426629,1.063476733,1.242413432,-1.60909832,-0.654745155,0.655604773,-1.647791161,-0.051183101,-1.340578657,-1.024680227,0.272726926,0.993388664,1.844540699,0.479050809,1.756652718,-0.7167778,-0.414342338,1.23063661,0.893983064,-1.627387624,1.890964127,1.451090142,0.900756923,-1.734887694,0.929616997,-2.007709857,2.24446982,0.539464071,-1.191616531,1.8537707,-0.460284236,-1.751760706,-0.028752907,1.362077718,2.488844572,0.112706166,-0.610357677,0.149574911,-0.657033337,1.033122808,-1.613552453,-1.830624695,-0.196148339,-0.256061964,2.540114841,0.707894028,1.113111562,1.387507995
0.590430556,1.854432227,-0.261215549,-1.678167795,1.419839268,0.304043759,1.070006748,-0.556709411,-0.82165184,-0.455056152,-1.761216737,0.264097383,-1.317488404,-0.346721313,0.804193173,0.6152797,-0.989031641,-0.710285867,-1.227698772,0.551267413,0.141505903,1.835099315,0.646651739,-1.036010754,-1.502281371,1.575819112,1.291929533,-0.215271252,0.394281295,-1.310843223,1.118309557,-1.063965661,-1.435925463,1.505113839,-1.752321547,-1.443985368,1.839256834,1.269026506,1.187403172,0.058856721,0.273858852,-1.257153361,1.362369352,0.05434474,-0.4964988,1.366017274,1.506961817,1.099963079,0.26933696,-0.050199827,0.944187626,-0.765054664,-0.002145659,-0.510134555,0.904686154,1.624830928,-0.773509329,0.086199294,-0.456126326,-1.465952091,-0.389555687,-0.579822688,1.299119855,0.804389698,0.783726436,0.308945174,-1.103569166,-1.47239263,0.83415353,-1.226953731,-1.3213383,-0.774007112,-0.633033318,-1.608702253,-1.497126762,0.326136267,-0.145239009,0.440163775,-0.908499487,0.814146287,1.393785897,-0.701935211,0.467744272,-0.355220726,0.201635924,-1.082590389,0.58829119,-0.332872068,-0.485835575,-0.193169316,-1.759941205,1.332511519,0.111718849,0.461529919,-0.917320644,1.128843016,-0.814986581,-1.428991668,1.44841843,1.186455306
1.047195921,0.860232952,-0.372363806,0.581171669,-0.396877955,0.458479325,-0.759743527,-0.495412783,1.170855178,1.485066236,-0.981024623,-1.11300191,0.561877975,1.216120972,1.037429863,0.00410244,1.037143108,-1.308540976,-0.01243172,1.017471672,0.598944404,0.789108539,0.666795097,-0.845696524,-0.397087609,-0.937692277,-1.131252598,-1.228446829,0.213792317,-0.733661273,-0.841461313,0.073192698,-0.308129141,-0.374682563,-0.77499173,-0.134218065,-0.289808884,-0.619420879,0.948741772,-0.240201423,1.639775211,-0.38079881,0.056277829,-0.322276709,0.527895458,-0.011354899,-0.467062217,-1.018563007,1.039390702,1.725363634,-1.332236681,0.750486079,-0.098938257,-1.296613945,0.1020494,0.252105906,0.270119819,-1.305386649,0.709850325,-0.70235153,0.978419084,0.278265511,-0.088750642,-0.184826725,-0.265508562,-0.531143839,-0.129772216,0.473580275,0.921123252,-1.118832685,0.003897052,1.11638674,-0.450343284,-0.530382037,-0.950359654,0.2321325,-1.40824662,1.436864923,-0.455899727,-1.169356919,1.252787934,-1.265870029,-0.2445975,0.453589026,-0.586722909,0.217088422,-1.213478183,-0.263772423,-0.090750355,-1.174949018,-0.317179954,-1.011223171,1.628433247,1.68230682,-0.99140346,-0.047136827,-1.324812231,-1.03758812,0.323220413,-1.089543448
0.137160802,0.822684787,1.146539321,0.1539814,0.31794113,0.400655387,0.176511332,1.169026768,0.254367394,1.017474264,-0.351009591,-0.699375725,0.639718807,0.112697096,0.970719312,0.828065955,-1.304837474,-0.602248581,-0.26931209,0.644365729,-0.666774875,1.268304732,1.11846765,0.37735633,-0.988658216,0.340885873,0.787282438,0.091266086,-0.036818398,-1.768147687,0.532004774,0.202152963,-0.302651795,0.841614574,-1.10854721,-1.570549832,0.668590357,0.850121314,-0.283794055,0.489097462,0.431876748,-0.763789987,1.573073265,-1.058076105,1.36177696,0.562918595,0.61854338,0.127090349,-0.939365124,0.165711914,0.208052339,0.43278914,0.795570911,-1.027217062,0.418088615,0.718245834,-0.354115865,-0.106998792,-0.23636758,-0.702181457,-1.332908624,-0.92698134,0.240336022,-0.087761291,-1.071536634,-1.666742005,-0.380153244,-0.582487892,1.490673936,-0.234303389,0.66475515,0.678794662,-1.665797869,-0.911530325,-1.318227103,1.596463447,-0.464251873,1.374180126,-0.604437892,1.04736575,0.228819978,-1.515027114,1.488941908,1.344582125,1.105290818,-0.157601403,-1.093057414,1.690817618,-0.325417876,-0.026638345,-0.779492796,1.183913164,0.801237838,0.474502796,0.032444879,1.773825063,-0.429729133,-0.341475604,-0.118523191,1.063930348
-1.411333767,-0.220675076,0.736432765,-1.5922025,1.225753578,-0.775542942,1.729706436,0.418095195,-1.696390199,-2.068376047,0.593099524,1.396672854,-1.519566941,-1.992017152,-0.74832476,0.574711106,-1.919210421,1.528928872,-0.794754644,-1.209011546,-0.947352057,-0.188561105,-0.247300324,0.737718935,-0.439154206,1.787003455,2.112995052,1.715579183,-0.232479319,0.254901204,1.803375512,-0.302183227,-0.025199485,0.997432873,0.168030102,-0.467268706,1.357603645,1.477665343,-0.92617714,0.719310184,-2.047337549,-0.387973106,0.443104504,0.57114249,-1.054379985,0.927671646,1.585010312,1.68811937,-1.554051142,-2.363166906,2.253888423,-1.005880052,0.389545587,1.256069171,0.627035525,0.296102271,-0.462570688,1.862624564,-1.02117035,0.314955921,-1.682601483,-1.039856198,0.428553678,0.952616953,0.841022106,0.570366335,-0.220874629,-1.573820493,-0.652113717,0.815497391,-0.41621929,-1.600142589,0.393036809,0.208066549,0.427125404,-0.25518266,1.862866746,-1.713172308,0.333394602,1.980487245,-1.132083698,1.387906134,0.798077055,-0.92067387,1.145118491,-0.619418463,1.836167607,0.402774015,0.102854316,1.499198788,-0.432921951,1.983740525,-2.094211021,-2.025304403,0.773180362,0.812051851,1.577529669,0.862073047,0.313499962,2.187612352
0.170977683,0.701920147,-0.673052182,-0.341171445,-0.521259367,-0.166698461,0.131926271,-0.715277895,-0.278442659,-0.305806313,-0.763966783,0.800693982,-1.450658391,-1.345653998,0.763669617,1.272195817,0.393556952,0.948360053,-0.344720244,0.5846051,-0.852491458,0.209609892,0.102000266,0.044799221,-0.817599022,-0.438046913,-0.694418731,-0.737009911,1.233431315,0.281617719,1.270522851,0.908808907,0.881865211,-1.09488816,0.228378062,1.222185391,1.308638424,0.930695763,-0.076970036,-0.131931566,-0.329136202,-0.770290795,-0.70741294,2.16719056,-1.522474598,0.485310855,0.542825933,0.534145511,0.451582522,-0.097412194,-0.48038331,-0.126155034,1.030770783,-0.285307122,1.455341315,-0.908948056,-0.290023818,-0.746695596,-0.654407123,-0.997143624,0.327739567,-0.5077194,0.392466125,1.126332476,2.159183126,0.63827834,1.200442417,-0.46794922,0.316782652,-0.540973315,0.049960968,-0.704855953,1.743329944,0.613851715,-0.238049642,-1.93141331,-0.547572072,-0.663142511,1.456918814,-0.99679248,0.703236111,0.696857294,-1.109361344,-1.855606126,-1.019069746,1.160172913,1.549228488,-1.045229417,-0.573036385,-1.207449851,-1.209919817,-0.279270056,0.051698329,0.200056563,-1.658108151,-0.619188744,0.728634074,-0.833310822,1.939636779,0.00986301
-0.198024384,-1.338659963,-0.119480832,1.315001822,-1.333237335,0.159162414,-0.987067757,0.681223901,0.057791198,0.105908677,1.168126496,0.435161328,0.8759571,-0.191424522,-0.669966837,-0.150942304,0.46721019,0.946892264,1.208641666,-0.074202727,-0.536868358,-1.279865348,-0.801497931,1.119199803,1.126636623,-0.953510945,-0.915203701,-0.08699917,0.319626551,0.996809409,-0.308607495,0.947209071,1.261663405,-1.11615201,1.509131192,1.243439919,-0.937063281,-0.375698161,-1.073456385,-0.445393398,-0.619915215,1.067819025,-0.794670035,0.411082074,0.322918718,-1.217689592,-1.171189804,-0.192972009,-0.163758335,-0.26922989,-0.726044667,0.073946413,0.356210908,0.616336084,-0.567008821,-1.445724962,-0.015927085,-0.264990041,-0.329888164,0.686951899,0.094714313,0.509614828,-0.429950753,-0.717400729,-0.264216346,-0.037382084,1.207833456,1.178323275,-0.570021769,1.181544994,1.113994958,-0.008946597,0.695754474,1.109158589,1.189946382,-0.464934545,-0.032556173,-0.513432399,1.097309801,-0.582105838,-0.965038474,0.634272661,-0.698442142,0.112282675,-0.503962822,1.089811422,0.121361386,0.185477626,-0.225672367,-0.127611217,0.888764955,-0.678090375,-0.200598178,-0.539527387,0.516321261,-0.970451598,0.894611238,0.801622696,-0.666386082,-0.70216148
0.775344394,-0.511198222,-1.51955241,0.028102,-0.495378162,1.124937388,-0.685313412,0.234635194,-1.785851098,-1.249032307,-0.128817813,1.905386046,-0.043519888,-0.49822648,-1.230426475,-0.443529478,-0.180409562,0.825546818,1.11136287,0.372230948,-0.134781382,-0.393897036,-1.742766678,0.443160177,1.007901327,0.954431107,0.155098767,-0.520458204,1.201917918,0.901710772,0.482403302,-0.524778298,-0.112856888,0.389948756,0.894218904,0.593808162,0.277737865,0.6663764,0.04602786,-1.567655477,-1.170769121,1.239378619,0.23595626,0.718898551,-0.209496416,-1.119658199,-0.750674777,1.60951095,0.718886357,-0.838410538,0.147817266,-1.885627847,-0.245130548,1.493958734,-0.8027035,-0.298471201,-1.50823138,-0.155827758,-1.473335422,-0.413565916,0.240462237,1.236652733,1.489011042,-0.933998034,0.483151271,1.481663724,0.425042285,0.781305515,-0.954018053,1.011251837,-0.433779248,-1.91852278,0.620057706,-0.389093735,1.013823753,-0.517764299,0.115015299,-0.948376382,0.537249843,-0.017521506,-0.001037588,0.767516326,-1.429634583,-0.273029683,-1.296768068,0.000355864,1.526829231,-0.905058309,-1.2997572,-0.165220362,-0.277183883,0.413432058,-0.827372065,-0.837507954,0.295718967,-1.141346853,0.409693714,-0.396897041,0.383040488,-0.149202453
0.048927401,-0.098308907,1.05912953,0.678311924,0.302956973,0.152642727,-0.285225765,0.750095559,1.11640371,1.331597523,0.362227246,-1.593344451,1.640378165,1.601955051,0.211816656,-0.697435804,-0.207467339,-1.427810587,0.095004069,-0.03986687,0.658535099,0.368294457,0.752975782,-0.176275111,0.157227448,-0.231820141,0.219776734,0.301503351,-1.154748286,-1.031281501,-1.303253483,-0.390161321,-0.690480243,0.726949662,-0.754449811,-1.41326462,-1.144271792,-0.924695141,0.152965443,0.465345214,1.128893964,0.123821872,0.843997247,-2.227282748,1.846690362,-0.134159721,-0.400462017,-1.14022473,-0.449704195,0.870807342,-0.148096535,0.926763772,-0.529253982,-0.763420645,-0.891021603,0.877853742,0.579013581,0.119627704,0.999041607,0.549563864,-0.331767334,0.022151592,-0.684157377,-0.854193198,-2.239721843,-1.491904353,-1.037041731,0.346877594,0.615195149,-0.096557273,0.392548408,1.572925595,-2.038552571,-0.674001444,-0.572249452,2.101140139,-0.202698366,1.541416109,-1.453064112,0.601820544,-0.197087031,-1.489357697,1.442540949,2.067481033,1.145305411,-0.742484047,-2.279607917,1.434096881,0.611050818,0.571211379,0.822948894,0.009990012,0.898435216,0.66797387,0.983776858,1.094491191,-1.121555624,0.414812439,-1.637382394,-0.148755148
-1.040831516,-0.348024442,0.725348922,-0.356352451,0.117219399,-0.692203015,0.748873777,0.389835795,-0.427324231,-0.715159378,0.684616888,0.539347911,-0.717777422,-1.34185385,-0.098618695,0.740144567,-0.796764412,1.202111414,-0.317665247,-0.619387575,-0.974830214,-0.419928736,0.122820453,0.820273454,-0.29559716,0.193065598,0.59761797,0.888564061,-0.048206818,0.256775733,1.048671413,0.645497463,0.773830156,-0.264492721,0.480859203,0.2986205,0.599400838,0.730018467,-1.046911336,0.659713136,-1.104978327,-0.333609628,-0.23107157,0.717372669,-0.625283894,0.444550139,0.735966532,0.502805697,-1.103585479,-1.183177513,0.768566045,0.037772251,0.750236737,0.384034833,0.697834329,-0.562215608,0.085834912,0.764422665,-0.449642349,0.316193788,-0.976315803,-0.893639837,-0.285005623,0.730894399,0.62651875,-0.11587236,0.553371098,-0.715200474,-0.147017783,0.539822352,0.464940456,-0.433568671,0.630947955,0.804229274,0.317910706,-0.530528556,0.80965971,-0.945039662,0.817918696,0.674834039,-0.874249229,0.871298226,0.39470692,-0.708171235,0.62598085,0.413393275,0.895760023,0.453945349,0.175860664,0.52751493,-0.09909858,0.686162153,-0.923975655,-1.026491294,0.183334908,0.332068769,1.288631737,0.729641919,0.205915085,1.011039993
0.399736611,-1.064924534,-0.784101112,0.828156298,-0.984609418,1.007919289,-0.994952944,0.987192238,-1.255938192,-0.649248865,0.637555123,1.460456897,0.754239699,-0.401631428,-1.175369536,-0.311324692,-0.314855637,0.99765307,1.484252382,0.276974363,-0.55319442,-0.773611432,-1.499742615,1.136557356,1.23818841,0.333235544,-0.071189247,-0.253943188,0.925262672,0.79384416,0.250684697,0.136904587,0.515827497,-0.016607845,1.274570866,0.637251996,-0.272899718,0.448140987,-0.730988867,-1.24756444,-1.184416531,1.427528482,0.190350791,0.299985655,0.510557135,-1.428524904,-1.09111552,1.115410311,0.063682615,-0.834434762,-0.127327918,-1.257355706,0.153070756,1.293574037,-0.952535002,-0.806782127,-1.197512563,-0.139233932,-1.320426133,0.055355,-0.223693232,0.983859165,0.868679474,-1.222109864,-0.276194341,0.589125395,0.814218812,1.119845889,-0.724859024,1.498186115,0.51162917,-1.234193294,0.280877747,0.10127795,1.174001213,-0.056367272,0.087663955,-0.660987272,0.768877434,0.099576416,-0.658490353,0.547295125,-0.934402734,0.372185671,-0.811215557,0.474446937,0.829569504,0.018265813,-1.109558837,-0.008981042,0.246974068,0.316088977,-0.622965871,-0.935105292,0.752661116,-0.867027389,0.731193409,0.239034363,-0.349291425,-0.163490165
-0.965777784,-0.10739215,1.784569089,0.146716627,0.244530645,-0.284686119,0.622148014,1.606201571,-0.049535971,0.288409047,0.796478407,-0.24118102,0.402222036,-0.822079313,0.384033426,0.992795433,-1.775912811,0.550367262,-0.210036197,-0.243143972,-1.312089268,0.316778489,0.870465168,1.258779818,-0.649387328,0.339551197,1.170059855,1.08843023,-0.373025822,-1.067560531,0.981250071,0.728678715,0.503901205,0.471475001,-0.218875097,-1.058729878,0.543329258,1.008062099,-1.393040026,0.995829714,-0.680473337,-0.538200331,1.051251892,-0.684851902,0.973331052,0.522042493,0.81803055,0.333535674,-1.942880635,-0.965059467,0.851096645,0.489344369,1.135658627,-0.309744784,0.508100738,0.005415391,-0.078272216,0.770544682,-0.449727451,0.150070982,-2.036548255,-1.367979799,-0.312851611,0.197666311,-0.906258995,-1.654269473,0.125819685,-0.78942346,0.880042575,0.661150092,1.184622542,0.384281008,-1.074968511,0.097655916,-0.482261592,1.205571418,0.514683377,0.317067465,0.099431191,1.600400498,-1.007690068,-0.475484131,1.744495096,0.929886211,1.665451124,0.17365138,-0.470781376,2.103945,0.052767174,0.763944796,-0.203732631,1.49713371,-0.246405128,-0.707718919,0.725223581,1.719260873,0.828338183,0.798763662,-0.55995066,1.640796415
-2.154293928,0.415619576,2.829047648,-0.359227499,0.487444072,-2.05234953,1.704054223,0.527547669,1.466980992,0.746458356,0.858531244,-1.391637407,-0.9564734,-1.548869058,1.70565131,2.075925447,-1.096648026,0.825627066,-1.684227759,-0.850080752,-1.651732639,0.210015027,2.414044785,0.858787219,-1.926296928,-0.960080206,0.546393417,1.549024534,-1.034177414,-1.060861116,1.314286502,1.880458202,1.449240913,-0.958110772,-0.484541962,-0.295372649,0.932442241,0.696424541,-1.673782573,2.6844054,-0.150140404,-2.154550559,-0.342173297,0.433282091,-0.502076068,1.995577773,2.000493451,-0.988654796,-2.45148089,-0.60170227,0.667208878,2.28789851,1.856172531,-1.52287638,2.281302551,-0.605093581,1.602567473,0.884471412,0.762741207,0.45073045,-1.881213509,-2.935244087,-1.909623768,2.187978865,0.481511871,-2.202097133,0.615160912,-1.973730068,1.395259329,-0.506195337,1.480533638,1.621759157,0.146595486,1.497472209,-1.075964015,-0.176164465,0.606208947,0.045599271,0.814021577,0.888343283,-0.989387097,0.040368372,2.212609381,-0.666616182,2.286041412,0.958251553,-0.46830972,1.906597163,1.386538372,0.503533208,-0.299968587,0.654057883,-0.012120058,-0.248247427,-0.480387177,2.00459296,1.394225914,1.151918349,0.252834566,1.745515217
-0.868190747,0.532962824,0.064452477,-1.366961806,1.119162593,-1.889296632,1.323967564,-2.441727783,1.381930112,-0.273470817,-0.369840881,-1.241664383,-1.725787434,0.30582778,0.541781669,-0.394464986,1.57998603,-0.63231179,-1.807653383,-1.187578667,1.352111311,-0.296097489,0.923693094,-1.831104569,-0.691104469,-0.695380522,-0.518791293,0.464921087,-1.330498782,0.727757217,-0.789887224,-0.389369007,-0.370854891,-0.759401533,-0.578382999,0.66069465,-0.278085302,-1.410565577,1.147535672,1.327252613,1.015867442,-1.186408157,-1.828873332,0.622799446,-2.094983309,1.441820762,0.972643378,-1.585488541,0.659571029,0.770587719,0.158470404,1.268812033,-0.989068413,-0.628813697,0.889657269,0.383237635,2.021977458,0.500017156,2.014803718,0.752136466,1.474406503,-0.513860411,-1.484860906,1.811907893,1.427922849,0.849428954,-0.755635461,-1.051069473,-0.58014482,-1.696942885,-1.343536291,0.950632511,1.28012637,0.848341554,-0.206017732,-1.489683358,0.543676536,-0.611867512,-0.433013506,-0.99378509,0.487371227,0.890199063,-0.084859953,-1.870254306,0.168573801,-0.5414954,0.033158562,-1.611246531,1.919565561,0.230168231,0.50859073,-1.476901348,-0.138342093,0.604198717,-0.911600173,-0.506997094,-0.415165427,0.187324573,0.506527648,-0.669762529
0.25489948,0.816009568,-0.160448716,0.318686937,-0.828391501,-0.249527946,-0.224517495,-0.571735266,0.820691936,0.841786309,-0.707312776,-0.266636621,-0.746584376,-0.638756025,1.392933849,1.345559082,0.801036102,0.310753487,-0.343157409,0.844479925,-0.738721549,0.374083628,0.797729564,-0.042541493,-0.989975516,-1.31300797,-1.295390069,-0.979058328,0.897863501,-0.216907481,0.640056746,1.33091453,1.065401904,-1.501873771,-0.047874736,1.058898255,0.775634507,0.372870721,-0.082343508,0.221151489,0.567182354,-1.008614328,-0.756912847,1.607859053,-0.855614533,0.494744002,0.274104011,-0.471629479,0.411826182,0.776883615,-1.184360528,0.856734763,1.173398229,-1.16709129,1.492613671,-0.985517002,0.28636706,-1.212353008,0.030477241,-0.905578793,0.466015711,-0.707939395,-0.266708873,1.025717152,1.492814722,-0.308230147,1.220824525,-0.207607673,0.944056803,-0.911985493,0.601343561,0.485693606,1.22504062,0.713038424,-0.695915241,-1.44925166,-1.129797792,0.25529369,1.233498376,-1.396542513,0.845385919,-0.080440052,-0.672355879,-1.230231418,-0.748562548,1.443966275,0.355755031,-0.501702172,-0.234747671,-1.525819451,-0.944046728,-0.84143259,0.964647349,0.982645374,-1.812200486,-0.29792537,0.245148281,-0.814110387,1.536948315,-0.447235667
1.196455035,1.255475444,-1.191219197,-1.159920125,1.186748721,0.52241308,0.216868391,-1.40035396,-0.170041798,-0.152987406,-1.670747582,-0.322337387,-0.458833061,1.330439181,0.086927737,-1.013616879,0.581849598,-1.736973947,-0.670030931,0.374819625,1.730312701,1.157755678,-0.056192511,-1.972200643,-0.292732929,1.011448926,0.304646112,-0.726389184,-0.159645167,-0.4552053,-0.779457458,-1.876250696,-2.039487246,1.326184273,-1.457843024,-1.006750675,0.186613111,-0.483002038,2.189355674,-0.592103239,1.219050093,-0.236614924,0.586259828,-0.717536565,-0.23862644,0.442459981,0.200301852,0.040502505,1.585965241,1.052446616,0.152640777,-0.687493338,-1.496234693,-0.23914318,-0.462148818,1.813403542,-0.223100252,-0.267261028,0.574107724,-0.734582008,1.253844879,0.882843239,0.909288888,-0.123264732,0.053834524,1.046174783,-1.678599135,-0.240762674,-0.073933399,-1.378200179,-1.974212321,-0.239889123,-0.698672651,-1.694980685,-0.812463199,0.430362112,-0.383109403,0.687758017,-1.695866634,-0.232987402,1.632544675,-0.747622612,-0.342857379,0.090522837,-0.582825543,-1.607567245,-0.290289551,-1.331109084,-0.003192774,-0.202331371,-0.522906828,-0.170550885,0.499080026,1.065943618,-0.490969947,-0.089800882,-1.888581865,-1.362463101,0.482097647,-0.527902073
-0.325007613,1.149610165,0.068274095,-1.80408957,1.67929142,-0.959322353,1.480119882,-1.574034457,0.258130519,-0.546445209,-0.974986677,-0.632727104,-1.542735576,0.153009621,0.489438946,-0.180432737,0.153380859,-0.867672278,-1.72171122,-0.64017496,1.031397314,0.764123361,0.819551848,-1.627179394,-1.056082916,0.73613775,0.747949374,0.461745373,-0.871519282,-0.309866082,-0.013107461,-1.094971789,-1.249386309,0.740256542,-1.342103051,-0.724064463,0.648295378,-0.240972901,1.306081008,0.875860202,0.651952174,-1.220009705,-0.132289145,-0.060137714,-1.260130396,1.552286929,1.39552115,-0.296077022,0.340168561,0.251237825,0.922683756,0.234212243,-0.833633079,-0.44832891,0.706896803,1.37676409,0.781672669,0.676875028,1.001842044,-0.10317426,0.472066528,-0.550542494,-0.191477563,1.312993027,0.850311919,0.622327624,-1.37413722,-1.440472211,-0.047249626,-1.482764277,-1.610656486,0.131835914,0.043038584,-0.530623791,-0.834377967,-0.280592932,0.533867067,-0.126567087,-1.086117455,0.252300227,0.810022764,0.109749646,0.499850664,-0.954218631,0.514346968,-1.267597249,0.15813591,-0.902109499,1.00102228,0.442695086,-0.416276423,0.084994149,-0.225265801,0.388502381,-0.583924201,0.501571327,-0.74967888,-0.422309187,0.67181829,0.419252382
-3.473066004,-1.473746415,3.86636657,-0.322181941,1.016161207,-2.221247706,2.147372056,2.136102971,0.26045778,-0.604861304,2.915448026,-0.624454313,0.008642873,-1.87045773,-0.284425092,1.034364935,-2.735794141,1.760815072,-0.968284868,-2.40319869,-1.890554622,-1.068551326,1.362868399,2.225129294,-0.517079824,0.363300445,2.330995031,3.543460297,-2.14997049,-0.393321294,1.233287782,1.277276493,1.34955484,0.271846472,0.539134198,-1.050312053,0.00537492,0.704305005,-3.058142589,2.890228963,-1.965364787,-0.762605363,0.263816097,-1.062521703,0.512879836,1.233212271,1.769415533,-0.167107528,-4.184138205,-2.629477109,2.453260802,1.461007485,1.30123306,0.351460027,0.745043762,-0.435918209,1.341605585,2.9221274,0.241246588,2.161394255,-3.472040521,-2.719930763,-2.097214148,1.122841146,-1.292898596,-2.307679894,0.054141289,-1.803667009,0.067847489,1.642599289,1.834042582,0.887595321,-0.867158796,1.710606294,0.433082313,1.315444131,2.620810627,-1.034416344,0.346602253,3.104156332,-3.280443069,0.88918588,3.377187095,0.651043235,3.769092657,-0.001276089,-0.423669663,3.377126491,1.74751869,2.841162162,1.208001171,2.1031752,-1.925971673,-2.508176703,2.273101379,2.514772917,2.515168917,3.204755637,-1.971964866,2.957923128
0.305559714,0.420004393,-1.134146953,-0.999386179,0.270523409,0.194700162,0.379548575,-0.728024679,-1.301405408,-1.320180812,-0.74220877,1.405119276,-1.379042638,-0.987468617,-0.328967842,0.228360578,-0.086533415,0.693729374,-0.208404091,0.114913303,-0.111645286,0.146038834,-0.744544881,-0.287605959,-0.174886895,0.898644446,0.324315606,-0.287510882,0.895877477,0.562990773,0.995540649,-0.43369281,-0.226314945,0.205883792,0.1179743,0.519240664,1.11061887,0.856038781,0.44033325,-0.625950071,-0.798648272,-0.066447203,-0.129247719,1.358446418,-1.346414847,0.208100623,0.464584414,1.282677205,0.626350419,-0.68738134,0.482895242,-1.246701904,-0.026893024,0.755451177,0.433790156,0.035149086,-0.811471618,0.039581943,-0.898181171,-0.695319845,0.306313502,0.24951446,1.076481269,0.484489062,1.59957005,1.48899888,0.177782518,-0.431131149,-0.537296738,-0.107311726,-0.940537653,-1.597047129,1.138809893,-0.20734715,0.230858954,-1.235434284,0.230733108,-1.065798044,0.519142649,-0.119711982,0.516136482,0.925383528,-1.069033201,-1.386807675,-0.915044045,-0.099932588,1.825948064,-1.311475184,-0.652605751,-0.282352046,-0.892314724,0.383289953,-0.779397621,-0.473842323,-0.655701602,-0.678276372,0.393165511,-0.692148889,1.338554763,0.295161867
